"010700020107","NH","Gunstock River-Frontal Sanders Bay"
"010801060202","VT","North Branch Ottauquechee River"
"010801060207","VT","Ottauquechee River"
"010600021001","ME,NH","Shapleigh Pond"
"010700020109","NH","Meredith Bay-Lake Winnipeasaukee"
"010801060201","VT","Headwaters Ottauquechee River"
"010600021005","ME","Brown Brook"
"010801060103","NH","Goose Pond Brook"
"010700010502","NH","Squam River"
"010600020902","ME,NH","South River"
"010801040304","VT","Ompompanoosuc River"
"010801060305","NH,VT","Hubbard Brook-Connecticut River"
"010600030202","ME","Number One Pond-Mousam River"
"010600030101","ME","Kennebunk Pond-Kennebunk River"
"010801050402","VT","First Branch White River"
"010600020405","ME,NH","Shepards River"
"010400021006","ME","Cathance River"
"010600020404","ME,NH","Old Course Saco River-Saco River"
"010400021002","ME","Sabattus River"
"010801030703","NH,VT","Clark Brook-Connecticut River"
"010801030702","NH,VT","Halls Brook"
"010801040101","VT","Tabor Branch"
"010400020505","ME","Worthley Pond-Androscoggin River"
"010400010603","ME,NH","Chickwolnepy Stream-Androscoggin Rvier"
"010801010901","VT","Cutler Mill Brook"
"010400020405","ME","Lower Swift River"
"010801010601","VT","Paul Stream"
"010400020301","ME","Ellis Pond"
"010400020302","ME","Black Brook"
"010400010105","ME","Cascade Stream"
"010400010404","NH","Swift Diamond River"
"010400010108","ME","Pepperpot Pond"
"010801050104","VT","Tweed River"
"010700010501","NH","Squam Lake"
"010801060101","NH","Canaan Street Lake-Mascoma River"
"010600020802","NH","Lovell River-Ossipee Lake"
"010400020402","ME","East Branch Swift River"
"010400010501","NH","Millsfield Pond Brook"
"010400010602","NH","Bog Brook-Androscoggin River"
"010801010704","NH","Phillips Brook"
"010400010203","ME,NH","Umbagog Lake"
"010400020403","ME","Upper Swift River"
"010801010405","NH,VT","Lyman Brook-Connecticut River"
"010600030701","NH","Headwaters Lamprey River"
"010600030705","NH","Bean River-North River"
"010801070101","VT","Headwaters Saxtons River"
"010600030707","NH","Little River"
"010600031103","ME","York River"
"010600020804","NH","Ossipee Lake-Ossipee River"
"010700010304","NH","South Branch Baker River"
"010600020605","NH","Lower Bearcamp River"
"010600020901","ME,NH","Loon Lake-Ossipee River"
"010600020905","ME","Little River-Ossipee River"
"010600021101","ME","Watchic Pond-Saco River"
"010801040203","NH","Clay Brook"
"010801040202","NH","Jacobs Brook"
"010600020801","NH","West Branch"
"020700110505","MD","Whites Neck Creek-Frontal Potomac RIver"
"020700110701","MD","Saint Clements Creek-Frontal Potomac RIver"
"010600030507","ME,NH","Lower Salmon Falls River"
"010600030903","NH","Bellamy River"
"010801070304","VT","Winhall River"
"010700030204","NH","Beard Brook"
"010600030605","NH","Nippo Brook-Isinglass River"
"010801040301","VT","Middle Brook"
"010600010106","ME","Lower Crooked River"
"010600010201","ME","Upper Royal River"
"010600010304","ME","Upper Presumpscot River"
"010600010306","ME","Lower Presumpscot River"
"010600031005","MA,NH","Hampton River-Frontal Atlantic Ocean"
"010600021004","ME","Pendexter Brook"
"010600030804","NH","Scamen Brook-Little River"
"010600030702","NH","North Branch River"
"010600030102","ME","Kennebunk River"
"010600021105","ME","Outlet Saco River"
"010200020202","ME","Brayley Brook-East Branch Penobscot River"
"010200020106","ME","Telos Lake"
"010200020201","ME","Third Lake-East Branch Penobscot River"
"010200020103","ME","Ellis Brook"
"010200020304","ME","Lunksoos Lake-East Branch Penobscot River"
"010200020507","ME","Outlet East Branch Penobscot River"
"010200030111","ME","Middle West Branch Mattawamkeag River"
"010200030507","ME","Meadow Brook"
"010200030508","ME","Little Meadow Brook-Meadow Brook"
"010200030606","ME","Macwahoc Stream"
"010200030701","ME","Silver Lake"
"010200040604","ME","Hardy Brook-Piscataquis River"
"010200050201","ME","Sebonibus Rapids-Penobscot River"
"010300030905","ME","Middle Sandy River"
"010300031004","ME","Lower Sandy River"
"010300031206","ME","Outlet Sandy River"
"010300031302","ME","Weston Dam-Kennebec River"
"010300031506","ME","Martin Stream-Craigin Brook"
"010300031601","ME","Lemon Stream-Black Stream"
"010300031604","ME","Center Pond-Main Stream Sebasticook River"
"010300031605","ME","Jimmy Brook-Main Stream Sebasticook River"
"010300032105","ME","Outlet Stream"
"010300032202","ME","Salmon Lake-Great Pond"
"010500021509","ME","Blue Hill Bay-Atlantic Ocean"
"010500021701","ME","Mill Pond-Frontal Eggemoggin Reach"
"010500021703","ME","Eggemoggin Reach-Jericho Bay"
"010500021803","ME","Passagassawakeag River-Frontal Penobscot Bay"
"010500021906","ME","Weskeag River-Frontal Muscle Ridge Channel"
"010500021907","ME","Goose Pond-Frontal Penobscot Bay"
"010500030106","ME","South Pond-Saint George River"
"010500030107","ME","Saint George River"
"010500030202","ME","Goose River-Frontal Muscongus Bay"
"010500030204","ME","Round Pond-Frontal Muscongus Bay"
"010500020701","ME","Holmes Stream-Frontal Machias Bay"
"010500020802","ME","Indian River-Frontal Western Bay"
"010500020803","ME","Roque Bluffs-Frontal Atlantic Ocean"
"010500020604","ME","Outlet Machias River"
"010500020804","ME","Great Wass Island-Roque Island"
"010500020805","ME","Western Bay-Englishman Bay"
"010500020905","ME","Mill River-Frontal Pleasant Bay"
"010500021006","ME","Bobby Creek-Frontal Narraguagus Bay"
"010500021103","ME","Whitten Parritt Stream-Frontal Gouldsboro Bay"
"010500021106","ME","East Steuben Pond-Frontal Dyer Bay"
"010500021109","ME","Petit Manan Point-Frontal Atlantic Ocean"
"010500021111","ME","Prospect Harbor-Pigeon Hill Bay"
"010500021402","ME","Mill Brook-Frontal Taunton Bay"
"010500021403","ME","Taunton Bay"
"010500021502","ME","Jordan Pond-Frontal Eastern Way"
"010500021407","ME","Northeast Creek-Frontal Frenchman Bay"
"010500021408","ME","Waukeag Neck-Frontal Frenchman Bay"
"010500021501","ME","Somes Pond-Frontal Somes Sound"
"010500021503","ME","Seal Cove Pond-Frontal Atlantic Ocean"
"010500021507","ME","Blue Hill Neck-Fontal Blue Hill Bay"
"010500030504","ME","The Black Rocks-Atlantic Ocean"
"010500030606","ME","Stage Island Bay-Atlantic Ocean"
"010500030503","ME","Sheepscot River-Frontal Sheepscot Bay"
"010500030304","ME","Damariscotta River-Frontal Atlantic Ocean"
"010500030305","ME","Meadow Brook-Frontal Boothbay Harbor"
"010500030401","ME","Sheepscot Pond-Sheepscot River"
"010500030603","ME","Merrymeeting Bay-Kennebec River"
"010500030604","ME","Morse River-Frontal Atlantic Ocean"
"010500030605","ME","Seguin Island"
"010500040601","ME","Rocky Lake"
"010500040606","ME","Cobscook Bay-Frontal Passamaquoddy Bay"
"010500040902","ME","Wiggins Brook-Frontal Grand Manan Channel"
"010500020104","ME","Round Lake-East Machias River"
"010500020202","ME","Rocky Lake-Rocky Lake Stream"
"010500020203","ME","Hadley Lake-East Machias River"
"010500020502","ME","Bog Lake-New Stream"
"010500020503","ME","Old Stream"
"010200010704","ME","Nahmakanta Stream"
"010200010904","ME","Middle West Branch Penobscot River"
"010200010907","ME","Lower West Branch Penobscot River"
"010200011007","ME","Outlet West Branch Penobscot River"
"010200010703","ME","Nahmakanta Lake"
"010100020201","ME","Thoroughfare Brook"
"010100020402","ME","Priestly Lake-Drake Brook"
"010100020403","ME","Upper Allagash River"
"010100030203","ME","Portage Lake-Fish River"
"010100030102","ME","Clayton Lake-Fish River"
"010100030104","ME","North Pond Brook-Chase Brook"
"010100030105","ME","Fish River Lake-Fish River"
"010100030207","ME","Saint Froid Lake-Fish River"
"010100030310","ME","Eagle Lake-Fish River"
"010200050202","ME","Stump Pond-Cambolasse Stream"
"010200050205","ME","Mattanawcook Pond"
"010200050307","ME","Middle Passadumkeag River"
"010200050804","ME","Middle Souadabscook Stream"
"010300020202","ME","Saddleback Lake-South Branch Dead River"
"010300020204","ME","South Branch Dead River"
"010200050408","ME","Stevens Brook-Penobscot River"
"010200050906","ME","South Branch Marsh River"
"010200051009","ME","Penobscot River-Frontal Penobscot Bay"
"010200020404","ME","Hay Lake"
"010200030605","ME","Lower Macwahoc Lake-Macwahoc Stream"
"010300020302","ME","Upper Flagstaff Lake"
"010300020303","ME","Middle Flagstaff Lake"
"010300020304","ME","Lower Flagstaff Lake"
"010300020402","ME","West Branch Spencer Stream-Spencer Stream"
"010300020502","ME","Upper Dead River"
"010300020506","ME","Lower Dead River"
"010300030106","ME","Wyman Lake-Kennebec River"
"010300030303","ME","Martin Stream-Mill Stream"
"010300030502","ME","Tufts Pond-Alder Stream"
"010300030601","ME","Porter Lake-Lemon Stream"
"010300030902","ME","Headwaters Sandy River"
"010300030904","ME","Upper Sandy River"
"010802030101","VT","Headwaters Deerfield River"
"020200030203","VT","Lye Brook-Batten Kill"
"010802030103","VT","North Branch Deerfield River"
"010802030104","VT","West Branch Deerfield River"
"010500030307","ME","Johns Bay-Boothbay Harbor"
"010500021908","ME","Islands of Penobscot Bay"
"010500021909","ME","Penobscot Bay-Atlantic Ocean"
"010500030303","ME","Johns River-Frontal Johns Bay"
"010200020301","ME","Bowlin Brook"
"010200020407","ME","Shin Brook"
"010200020408","ME","Lower Seboeis River"
"010200030106","ME","Cold Brook"
"010200030511","ME","Middle Mattawamkeag River"
"010100070204","ME","Priestly Brook-Saint John River"
"010100070409","CN,ME","Trout River-Big Black River"
"010100080102","ME","Wyles Brook-Saint John River"
"010100070408","CN,ME","Riviere Gobeil"
"010100070304","CN,ME","Lower Depot Stream"
"010100070410","CN,ME","Charles Pond-Big Black River"
"010100071001","ME","Fox Brook"
"010100071003","ME","Walker Brook-Saint John River"
"010100070804","CN,ME","Pocwock Stream"
"010100081202","CN,ME","Patrick Brook-Saint John River"
"010100070803","ME","East Branch Pocwock Stream"
"010100070802","CN,ME","West Branch Pocwock Stream"
"010100070702","CN,ME","East Lake"
"010100080103","ME","Petite Brook-Saint John River"
"010100070905","CN,ME","Campbell Branch"
"010100070906","ME","Rocky Brook"
"010100070205","ME","Sweeney Brook-Saint John River"
"010100080407","ME","Yankeetuladi Brook"
"010100070902","CN,ME","Upper Little Black River"
"010100080408","ME","Falls Brook"
"010100070907","ME","Middle Little Black River"
"010100070908","ME","Lower Little Black River"
"010100080504","CN,ME","Hunnewell Island-Saint John River"
"010100070904","CN,ME","West Branch Little Black River"
"010100080409","CN,ME","Saint Francis River"
"010100070901","CN,ME","Beaver Branch"
"010100080405","CN,ME","Jones Brook"
"010100080505","CN,ME","Vasseur Stream-Saint John River"
"010100080401","CN,ME","Wildcat Brook"
"010100080403","ME","Dead Brook"
"010100081201","CN,ME","Caron Brook"
"010100080406","CN,ME","Beau Lake-Saint Francis River"
"010100080404","CN,ME","Ruisseau des Sources-Saint Francis River"
"010100081203","CN,ME","Gagnon Brook-Saint John River"
"010100080206","CN,ME","Pohenegamook Lake-Saint Francis River"
"010100020301","ME","Ross Inlet"
"010100020302","ME","Fool Brook"
"010100020303","ME","Chemquasabamticook Lake"
"010100020304","ME","Clayton Lake"
"010100020708","ME","Farm Brook"
"010100020702","ME","Whittaker Brook"
"010100020703","ME","Schedule Brook"
"010100020706","ME","Ben Glazier Brook"
"010100020306","ME","Holmes Brook"
"010100020307","ME","Cunliffe Brook"
"010100020601","ME","Conners Brook"
"010100020602","ME","Big Brook"
"010100020701","ME","Harding Brook"
"010100020710","ME","West Twin Brook"
"010100020711","ME","Lower Allagash River"
"010100030204","ME","Rocky Brook"
"010100030205","ME","Red River"
"010100030206","ME","Birch River"
"010100030302","ME","Long Lake"
"010100030304","ME","Dickey Brook"
"010100030401","ME","Wallagrass Stream"
"010200020102","ME","West Branch Allagash Stream-Allagash Lake"
"010100060203","ME","Upper Little Southwest Branch Saint John River"
"010200010101","ME","Abacotnetic Stream"
"010100030402","ME","Perley Brook"
"010100030403","ME","Outlet Fish River"
"010200010102","ME","Rainey Brook"
"010200010103","ME","Norris Brook"
"010200010106","ME","North Branch Penobscot River"
"010200010208","ME","Gulliver Brook"
"010200010209","ME","Nulhedus Stream"
"010200010301","ME","Elm Stream"
"010200010302","ME","Russell Stream"
"010200010401","ME","Loon Lake"
"010200010403","ME","Wadleigh Stream-Ciss Stream"
"010200010404","ME","Caucomgomoc Lake"
"010100060204","ME","Lower Little Southwest Branch Saint John River"
"010100060205","CN,ME","Doucet Stream-Southwest Branch Saint John River"
"010100060207","ME","Doucie Brook"
"010100060206","CN,ME","Dead Brook-Southwest Branch Saint John River"
"010100060208","ME","Knowles Brook"
"010100060309","CN,ME","Lower Daaquam River"
"010100070101","ME","Ledge Rapids-Saint John River"
"010100060409","ME","Northwest Branch Saint John River"
"010100070103","ME","Mary L Pond-Saint John River"
"010100060407","CN,ME","Riviere a la Loutre"
"010100070102","ME","Burntland Brook"
"010100060408","CN,ME","Lac Frontiere-Northwest Branch Saint John River"
"010100070506","ME","Shields Branch"
"010100070202","ME","Sixmile Brook-Saint John River"
"010100070505","CN,ME","Saint Roch Riviere-Shields Branch"
"010100070301","ME","Upper Depot Stream"
"010100070503","CN,ME","Riviere des Gagnon"
"010100070603","ME","Big Black River"
"010100070201","ME","Ninemile Brook"
"010100060405","CN,ME","Riviere Leverrier"
"010100070302","CN,ME","Glazier Brook"
"010100070303","CN,ME","Middle Depot Stream"
"010100070203","ME","White Brook-Saint John River"
"010100070305","ME","Outlet Depot Stream"
"010100070601","CN,ME","Fivemile Brook"
"010100070801","ME","Schoolhouse Rapids-Saint John River"
"010100070602","CN,ME","Twomile Brook"
"010100071002","ME","Brown Brook"
"010100070504","CN,ME","Little Saint Roch River"
"010100070805","ME","Ouellette Brook-Saint John River"
"010100070703","CN,ME","Chimenticook Stream"
"010100080101","ME","Pelletier Brook"
"010100041405","CN,ME","East Branch Limestone Stream"
"010100041302","ME","Upper Little Madawaska River"
"010100041306","ME","Middle Little Madawaska River"
"010100110104","CN,ME","Mud Brook-Bull Creek"
"010100090807","CN,ME","Coombes Brook-Saint John River"
"010100050305","ME","Captain Ambrose Bear Stream"
"010100040102","ME","Millinocket Lake"
"010100090801","CN,ME","Thibodeau Brook-Saint John River"
"010500010809","ME","Elliot Mountain-St. Croix River"
"010500010804","ME","Stony Brook-St. Croix River"
"010500010707","CN,ME","King Brook-St. Croix River"
"010500010708","CN,ME","Enoch Brook-St. Croix River"
"010500010802","CN,ME","Woodland Flowage-St. Croix River"
"010500010806","CN,ME","Magurrewock Stream-St. Croix River"
"010500010810","CN,ME","Flowed Lands Ponds-Outlet St. Croix River"
"010500040701","CN,ME","Islands of Passamaquoddy Bay"
"010500040702","CN,ME","Passamaquoddy Bay"
"010802050201","CT,MA","Upper Scantic River"
"010802050104","CT","Stony Brook"
"010802050801","CT","Blackledge River"
"010802050503","CT","Salmon Brook"
"010802050805","CT","Dickinson Creek-Salmon River"
"020301010303","CT,NY","Cross River"
"020301010203","CT,NY","Middle East Branch Croton River"
"020301010204","CT,NY","Lower East Branch Croton River"
"010802070601","CT","Nod Brook-Farmington River"
"010100040103","ME","Millimagassett Stream"
"010100050307","CN,ME","Cook Brook-Meduxnekeag River"
"010100050202","ME","Lower South Brook"
"010500010102","CN,ME","East Grand Lake"
"010500010702","CN,ME","Trout Brook-St. Croix River"
"010500010705","CN,ME","Simsquish Brook-St. Croix River"
"010100040201","ME","Chase Lake"
"010100040505","ME","Blackwater River"
"010100040306","ME","Mooseleuk Stream"
"010100100202","ME","Rideout Brook-Prestile Stream"
"010100041003","ME","Horse Brook-Aroostook River"
"010100041102","ME","East Branch Presque Isle Stream"
"010100100207","CN,ME","Big Presque Isle Stream"
"010100040304","ME","Smith Brook"
"010100040603","ME","Farm Camp Brook-Aroostook River"
"010100100201","ME","Lake Christina-Prestile Stream"
"010100040701","ME","Rocky Brook"
"010100040805","ME","Greenlaw Stream"
"010100040702","ME","Pratt Lake Stream"
"010100041106","ME","North Branch Presque Isle Stream"
"010100041005","ME","Little Machias River"
"010100041006","ME","Alder Brook-Aroostook River"
"010100040703","ME","Big Machias Lake"
"010100040305","ME","Chandler Stream"
"010100040602","ME","Hayden Brook"
"010100100204","ME","Three Brooks"
"010100040604","ME","Otter Brook"
"010100041101","ME","West Branch Presque Isle Stream"
"010100100206","CN,ME","Young Brook-Prestile Stream"
"010100040606","ME","Shields Brook-Aroostook River"
"010100040801","ME","South Branch Machias River"
"010100041103","ME","Burnt Land Brook"
"010100040303","ME","Mooseleuk Lake"
"010100040302","ME","Chase Brook"
"010100040804","ME","Carry Brook"
"010100100203","ME","Rocky Brook"
"010100040301","ME","Bartlett Brook-Spring Brook"
"010100041104","ME","Shields Brook-Presque Isle Stream"
"010100100103","CN,ME","Upper Guisiguit Brook "
"010100040803","ME","McConnell Brook"
"010100040806","ME","Lower Machias River"
"010100041002","ME","Clayton Brook-Scopan Stream"
"010100041001","ME","Scopan Lake"
"010100041105","ME","Alder Brook-Grendell Brook"
"010100100101","CN,ME","River de Chute"
"010100040802","ME","Upper Machias River"
"010100041107","ME","Arnold Brook-Presque Isle Stream"
"010100040903","ME","Burpee Brook"
"010100041004","ME","Little Machias Lake"
"010100041404","CN,ME","Pattee Brook"
"010100041202","ME","Pettingill Brook-Aroostook River"
"010100041408","CN,ME","McDonald Brook-Aroostook River"
"010100041007","ME","Gardner Brook-Aroostook River"
"010100041203","ME","Prestilel Brook-Aroostook River"
"010100050103","ME","South Branch Meduxnekeag River"
"010100040901","ME","West Branch Beaver Brook"
"010100041407","CN,ME","Lower Limestone Stream"
"010100040902","ME","East Branch Beaver Brook"
"010100040904","ME","Bugbee Brook-Beaver Brook"
"010100041403","ME","Hockenhull Brook-Aroostook River"
"010100041201","ME","Salmon Brook"
"010100041402","ME","Hardwood Brook-Otter Brook"
"010100041401","ME","Caribou Stream"
"010100041307","ME","Lower Little Madawaska River"
"010100041305","ME","Black Brook"
"010100041406","CN,ME","Upper Limestone Stream"
"010100090809","CN,ME","Rapide de Femme Stream-Saint John River"
"010100041304","ME","Halfway Brook"
"010100041301","ME","Madawaska Lake"
"010100090806","ME","Hammond Brook"
"010100041303","ME","Armstrong Brook"
"010100090805","CN,ME","Septiemel Island-Saint John River"
"010100050302","ME","Mill Brook"
"010100090808","CN,ME","Martin Brook-Saint John River"
"010100090804","CN,ME","Violette Stream"
"010100090802","CN,ME","La Grande Island-Saint John River"
"010100050306","ME","Big Brook"
"010100050308","CN,ME","Britton Lake-Meduxnekeag River"
"010100050301","ME","Meduxnekeag Lake"
"010100050303","ME","Nickerson Lake-Meduxnekeag River"
"010100040101","ME","Chandler Brook"
"010100050206","CN,ME","Carters Brook-North Branch Meduxnekeag River"
"010100040501","ME","Tracy Brook"
"010100050205","ME","Hoyt Brook-North Branch Meduxnekeag River"
"010100040104","ME","Millinocket Stream"
"010100040506","ME","Mack Brook-Saint Croix Stream"
"010100050304","ME","Moose Brook"
"010100040601","ME","La Pomkeag Lake-La Pomkeag Stream"
"010100050204","CN,ME","Dead Stream"
"010100050201","ME","Upper South Brook"
"010100040503","ME","Howe Brook"
"010100040401","ME","West Branch Umcolcus Stream"
"010100040402","ME","Umcolcus Stream"
"010100040504","ME","Beaver Brook"
"010100040203","ME","Munsungan Stream"
"010100040202","ME","Little Munsungan Lake"
"010100050203","ME","Dunn Brook-North Branch Meduxnekeag River"
"010100040605","ME","Trout Brook"
"010100100205","CN,ME","Whitney Brook"
"010100040507","ME","Cranberry Brook-Saint Croix Stream"
"010100050102","ME","Davis Brook"
"010100050101","ME","Meduxnekeag Stream"
"010500010207","CN,ME","Spednic Lake"
"010500010101","CN,ME","Monument Brook-North Lake"
"010100040502","ME","Saint Croix Lake"
"010900040609","RI","Pawtuxet River"
"010900040906","RI","Upper West Passage"
"010900040905","MA,RI","Mount Hope Bay"
"010900040701","MA,RI","Palmer River"
"010900040804","MA","Taunton River-Frontal Mount Hope Bay"
"010900040401","MA,RI","Ten Mile River"
"010900040101","MA","Satucket River"
"010900040202","MA","Assawompset Pond"
"010900040702","MA,RI","Barrington River-Warren River"
"010900040102","MA","Matfield River"
"010900040301","MA","Wading River"
"010200010204","ME","Little Penobscot Brook-South Branch Penobscot River"
"010300010102","CN,ME","South Branch Moose River"
"010300010204","ME","Little Gulf Stream-Moose River"
"010300010302","CN,ME","West Branch Sandy Stream"
"010300010303","ME","Wood Pond"
"010300020102","ME","Chain of Ponds"
"010300010304","ME","Heald Stream"
"010400010303","CN,ME,NH","Parmachenee Lake"
"010801010502","VT","East Branch Nulhegan River"
"010801010301","NH","Bishop Brook"
"010801010305","CN,NH,VT","Willard Stream-Connecticut River"
"010801010203","NH,VT","Favreau Brook-Connecticut River"
"010801010104","NH","Lake Francis-Connecticut River"
"010801010102","NH","First Connecticut Lake-Connecticut River"
"010400010101","ME","Cupsuptic River"
"010801010303","CN,NH,VT","Halls Stream"
"010801010103","NH","Perry Stream"
"010801010101","ME,NH","Second Connecticut Lake-Connecticut River"
"010801010201","CN,NH","Middle Branch Indian Stream"
"010400010102","ME","Little Kennebago Lake-Kennebago River"
"010100060107","ME","Saint Francis Brook"
"010200010104","CN,ME","Dole Pond"
"010200010105","CN,ME","Dole Brook"
"010200010201","CN,ME","Threemile Brook-South Branch Penobscot River"
"010200010202","CN,ME","Penobscot Lake"
"010200010203","ME","Penobscot Brook"
"010300010202","ME","Gulf Stream"
"010300020403","ME","Kibby Stream"
"010300010101","CN,ME","Number One Brook"
"010300020101","CN,ME","Horseshoe Stream"
"010801010304","CN,VT","Leach Creek"
"010801010202","NH","Indian Stream"
"010400010302","CN,ME,NH","West Branch Magalloway River"
"010400010301","CN,ME","Second East Branch Magalloway River"
"010100060201","CN,ME","Little Saint John Lake-Southwest Branch St. John River"
"010100060101","ME","Fourth Saint John Pond"
"010100060102","ME","Fifth Saint John Pond"
"010100060103","ME","Sweeney Brook"
"010100060105","ME","Baker Lake"
"010100060202","CN,ME","South Morning Stream-Southwest Branch Saint John River"
"010100060104","ME","Campbell Brook-Baker Branch Saint John River"
"010100060110","ME","010100060110-Baker Branch Saint John River"
"010100060108","ME","Turner Brook"
"010100060106","ME","Desolation Brook"
"010100060109","ME","Brailey Brook"
"010100060111","ME","Baker Branch Saint John River"
"010100060209","ME","Southwest Branch Saint John River"
"043001050302","VT","North Branch LaMoille River"
"043001050303","VT","Brewster River-Lamoille River"
"043001050304","VT","Seymour River-Lamoille River"
"043001090303","CN,VT","South River"
"043002020704","CN,VT","Tomifobia River"
"043100010508","CN,ME","Metgermette River"
"043100010301","CN,ME","Barrage River"
"043002021404","CN,VT","Lake Memphremagog"
"043001030602","VT","Headwaters Little River"
"043001030603","VT","Little River"
"043001030604","VT","Joiner Brook-Winooski River"
"043001010203","NY,VT","Wells Brook-Mettawee River"
"043001010204","NY,VT","Indian River"
"043001010205","NY,VT","Mettawee River"
"043001070103","VT","Mineral Spring Brook-Missisquoi River"
"043002020605","CN,NH","Clifton River"
"043002020606","CN,NH","Headwaters Eaton River"
"043002020403","CN,NH","Ditton River"
"043100010501","CN,ME","Headwaters Wolf River"
"043100010504","CN,ME","Portage River"
"043100010502","CN,ME","Monument River"
"043002021201","VT","Headwaters Black River"
"043002020602","CN,NH","Headwaters North Eaton River"
"043002020402","CN,ME,NH","Headwaters Salmon River"
"043100010102","CN,ME","Clinton River"
"043100010103","CN,ME","Arnold River"
"043002021101","VT","Headwaters Barton River"
"043100010104","CN,ME","Spider Lake"
"043100010101","CN,ME","Spider River"
"043100010505","CN,ME","Middle Wolf River"
"043002021202","VT","Lamphean Brook-Black River"
"043002021203","VT","Lords Creek"
"043002021102","VT","Willoughby Brook-Barton River"
"043002021103","VT","Willoughby River"
"043100010206","CN,ME","Nebnellis River"
"043002021104","VT","Barton River"
"043100010506","CN,ME","Wilson River"
"043002021204","VT","Stony Brook-Black River"
"043100010507","CN,ME","North Metgermette River"
"043002021302","VT","Seymour Lake"
"043002021301","VT","Headwaters Clyde River"
"043100010205","CN,ME","Kokomis River"
"043002021303","VT","Clyde River"
"043002020801","CN,VT","Averill Creek"
"043002020701","CN,VT","Headwaters Tomifobia River"
"043002020802","CN,VT","Headwaters Coaticook River"
"043002020702","CN,VT","Headwaters Niger River"
"043100010302","CN,ME","Headwaters Samson River"
"043001050201","VT","Headwaters Browns River"
"043001050105","VT","Green River"
"043001050106","VT","Ryder Brook-Lamoille River"
"043001050107","VT","Kenfield Brook-Lamoille River"
"043001050202","VT","Browns River"
"043001050301","VT","Gihon River"
"043001050305","VT","Stones Brook-Lamoille River"
"043001050306","VT","Lamoille River"
"043001010201","VT","Headwaters Mettawee River"
"043001010202","VT","Flower Brook"
"043001010301","VT","Headwaters Poultney River"
"043001010302","NY,VT","Finel Hollow Brook-Poultney River"
"043001010303","VT","Headwaters Castleton River"
"043001010304","NY,VT","Castleton River"
"043001070206","CN,VT","Leavit Brook-Missisquoi River"
"043001030403","VT","Great Brook-Winooski River"
"043001030302","VT","North Branch Winooski River"
"043001030401","VT","Headwaters Dog River"
"043001030402","VT","Dog River"
"043001030501","VT","Headwaters Mad River"
"043001030502","VT","Mill Brook-Mad River"
"043001080104","NY,VT","Charter Brook-Lake Champlain"
"043001080301","VT","East Creek"
"043001080304","NY,VT","McKenzie Brook-Lake Champlain"
"043001090302","CN,NY,VT","Little River-Richelieu River "
"043001080402","VT","Outlet Little Otter Creek"
"043001080401","VT","Headwaters Little Otter Creek"
"043001080602","NY,VT","Hoisington Brook-Lake Champlain"
"043001080502","VT","Outlet Lewis Creek"
"043001080501","VT","Headwaters Lewis Creek"
"043001080801","VT","La Platte River"
"043001080802","VT","Munroe Brook-Shelburne Bay"
"043001080902","VT","Malletts Bay"
"043001070401","VT","Tyler Branch"
"043001070102","VT","Snider Brook-Missisquoi River"
"043001070403","VT","Goodsell Brook-Missisquoi River"
"043001081604","CN,NY,VT","Lake Champlain"
"043001070601","VT","McGowan Brook-Missisquoi River"
"043001030701","VT","Huntington River"
"043001030503","VT","Shepard Brook"
"043001030504","VT","Mad River"
"043001030601","VT","Graves Brook-Winooski River"
"043001030702","VT","Snipe Island Brook-Winooski River"
"043001030703","VT","Muddy Brook"
"043001030704","VT","Winooski River"
"043001050101","VT","Headwaters Lamoille River"
"043001050102","VT","Hardwick Lake Dam-Lamoille River"
"043001050103","VT","Wild Branch"
"043001050104","VT","Elmore Branch-Lamoille River"
"043001070301","VT","Headwaters Trout River"
"043001081203","CN,VT","Mud Creek"
"043001070402","VT","Enosburg Falls-Missisquoi River"
"043001070302","VT","Outlet Trout River"
"043001020402","VT","Lower Lemon Fair River"
"043001020501","VT","Dead Creek"
"043001020502","VT","Otter Creek"
"043001070104","VT","Jay Branch"
"043001081101","CN,VT","Rock River"
"043001030103","VT","Stevens Branch"
"043001030201","VT","Headwaters Winooski River"
"043001030202","VT","Nasmith Brook-Winooski River"
"043001030203","VT","Kingsbury Branch"
"043001070107","CN,VT","Beetle Brook-Missisquoi River"
"043001081001","CN,VT","Heawaters Pike River"
"043001070210","CN,VT","Lucas Brook-Missisquoi River"
"043001081005","CN,VT","Groat Creek"
"043001070106","CN,VT","Mud Creek"
"043001081102","CN,VT","Carman Brook-Missisquoi Bay"
"043001070209","CN,VT","Outlet Sutton River"
"043001010306","VT","Hubbardton River"
"043001010307","NY,VT","Poultney River-Head of Lake Champlain"
"043001020101","VT","Headwaters Otter Creek"
"043001010305","NY,VT","Mud Brook-Poultney River"
"043001020102","VT","Big Branch"
"043001020103","VT","Homer Stone Brook-Otter Creek"
"043001020104","VT","Headwaters Mill Creek"
"043001020105","VT","Mill Creek"
"043001020106","VT","Cold River"
"043001020107","VT","East Creek"
"043001020108","VT","Clarendon River"
"043001020109","VT","Moon Brook-Otter Creek"
"043001020201","VT","Headwaters New Haven River"
"043001020202","VT","Baldwin Creek"
"043001020203","VT","New Haven River"
"043001020301","VT","Furnace Brook"
"043001020302","VT","Bresee Mill Brook-Otter Creek"
"043001020306","VT","Middlebury River"
"043001020303","VT","Neshobe River"
