"5232","010500021213","ME","Beech Hill Pond"
"6757","010500021214","ME","Mountainy Pond"
"7024","010600020904","ME,NH","Great Brook-Ossipee River"
"7027","010600020903","ME,NH","Mill Brook"
"9276","010500041000","CN,ME","Bay of Fundy-Atlantic Ocean"
"9277","010500040904","ME","Grand Manan Channel-Atlantic Ocean"
"9278","010500020703","ME","Machias Bay-Atlantic Ocean"
"9279","010500021008","ME","Narraguagus Bay-Atlantic Ocean"
"15676","010200030503","ME","Mattagodus Stream"
"15677","010500010303","ME","Junior Stream"
"15724","010200010802","ME","Crawford Pond"
"15725","010300010505","ME","Second Roach Pond"
"16168","010400020903","ME","Pennesseewassee Lake"
"16192","010400020503","ME","Spears Stream"
"16196","010400020207","ME","Pond Stream-Androscoggin River"
"16198","010400020602","ME","Clay Brook-Androscoggin River"
"16944","010400020205","ME","Sunday River"
"16945","010400020406","ME","Logan Brook-Androscoggin River"
"16946","010400020603","ME","Taylor Pond"
"20661","010600030302","ME","Vaughn Island"
"20875","010400020501","ME","Webb Lake"
"20911","010400020907","ME","Waterhouse Brook"
"20913","010400021003","ME","Little River"
"20914","010400021004","ME","Denham Stream"
"20915","010600020501","ME","Moose Pond-Moose Pond Brook"
"20916","010400020906","ME","Whitney Pond"
"20918","010400020910","ME","Taylor Pond-Little Androscoggin River"
"20922","010400020908","ME","Meadow Brook-Little Androscoggin River"
"20923","010400020803","ME","Stetson Brook-Androscoggin River"
"20924","010400020905","ME","Thompson Lake"
"20925","010600020403","ME","Kezar Pond"
"20930","010400020802","ME","Lake Auburn"
"20947","010400020605","ME","Androscoggin Lake"
"20954","010400020902","ME","Andrews Brook-Little Androscoggin River"
"21028","010400021001","ME","Sabattus Pond"
"21030","010400020901","ME","Bryant Pond-Little Androscoggin River"
"21032","010400020703","ME","Martin Stream"
"21037","010400020206","ME","Bear River"
"21038","010400020601","ME","Sevenmile Stream"
"21039","010400020303","ME","West Branch Ellis River"
"21040","010400020404","ME","Middle Swift River"
"21044","010400010406","ME,NH","Sturtevant Stream-Magalloway River"
"21045","010400010106","ME","South Bog Stream"
"21046","010400010110","ME","Lower Richardson Lake"
"21210","010400010104","ME","Kennebago River"
"21211","010400010304","ME,NH","Little Magalloway River"
"21212","010400010103","ME","Kennebago Lake"
"21281","010400010109","ME","Mooselookmeguntic Lake"
"21282","010400010306","ME,NH","Abbott Brook-Magalloway River"
"21283","010400010107","ME","Rangeley Lake"
"21286","010400010305","ME,NH","Aziscohos Lake"
"21358","010400020701","ME","West Branch Nezinscot River"
"21359","010400020204","ME","Alder River"
"21360","010400020606","ME","Hunton Brook-Androscoggin River"
"21361","010400020604","ME","Pocasset Lake"
"21363","010400020702","ME","East Branch Nezinscot River"
"21366","010400020504","ME","Whitney Brook"
"21367","010400020401","ME","Concord River"
"21372","010600030505","ME","Bog Brook-Little River"
"21378","010400020305","ME","Howe Brook-Ellis River"
"21380","010600030402","ME","Leighs Mill Pond-Great Works River"
"21382","010600030205","ME","Day Brook-Mousam River"
"21383","010600030506","ME,NH","Middle Salmon Falls River"
"21386","010600030301","ME","Batson River-Frontal Goosefare Bay"
"21501","010600021006","ME","Lake Arrowhead-Little Ossipee River"
"21506","010600021102","ME","Bonny Eagle Pond-Saco River"
"21512","010400021007","ME","Androscoggin River-Merrymeeting Bay"
"21514","010600020406","ME,NH","Lovewell Pond-Saco River"
"21517","010400020904","ME","Stony Brook-Little Androscoggin River"
"21518","010400020704","ME","Nezinscot River"
"21527","010600021103","ME","Stony Brook-Saco River"
"21531","010400021005","ME","Newell Brook-Androscoggin River"
"21533","010400020909","ME","Marshall Pond-Bog Brook"
"21551","010400020801","ME","Gulf Island Pond-Androscoggin River"
"21560","010400020304","ME","Horseshoe Brook-Ellis River"
"21562","010400020502","ME","Webb River"
"21623","010600031105","ME","Appledore Island"
"21627","010600021002","ME,NH","Rock Haven Lake-Little Ossipee River"
"21634","010400010201","ME,NH","Swift Cambridge River"
"21635","010400010202","ME","Dead Cambridge River"
"21637","010400010601","ME,NH","Mollidgewock Brook"
"21653","010600020504","ME","Breakneck Brook-Saco River"
"21790","010600031102","ME","Stevens Brook-Frontal Atlantic Ocean"
"21791","010600030103","ME","Goochs Beach-Frontal Atlantic Ocean"
"21801","010600031101","ME","Branch Brook-Merriland River"
"21804","010600020503","ME","Barker Pond"
"21805","010600020502","ME","Tenmile River-Saco River"
"21806","010600030401","ME","Bauneg Beg Pond-Great Works River"
"22003","010600021106","ME","The Pool-Frontal Saco Bay"
"22005","010600030204","ME","Estes Lake-Mousam River"
"22138","010600030504","ME,NH","Upper Salmon Falls River"
"22144","010600030201","ME","Mousam Lake"
"22192","010600031104","ME","Sewards Point-Frontal Brave Boat Harbor"
"22203","010600021104","ME","Swan Pond-Swan Pond Brook"
"22204","010600030203","ME","Shaker Pond"
"22206","010600030503","ME,NH","Headwaters Salmon Falls River"
"22210","010600021003","ME","Henderson Brook"
"22485","010600010206","ME","Lower Royal River"
"22493","010600010602","ME","Great Pond-Frontal Casco Bay"
"22868","010600021007","ME","Hamlin Brook-Little Ossipee River"
